Votronic PEB	Type	Date		Time		Event	Description

5119837	157320	SUP	11/02/2010	06:19:20	0000301	start_override_password_procedure
5119837	157320	SUP	11/02/2010	06:20:16	0001317	transfer_peb_term_data_to_terminal
5119837	157320	SUP	11/02/2010	06:20:33	0000109	select_print_polling_place_zero_tape
5119837	157320	SUP	11/02/2010	06:20:37	0002010	print_cumulative_zeros_tape
5119837	157320	SUP	11/02/2010	06:21:07	0001303	transfer_peb_vote_data_to_terminal
5119837	157320	SUP	11/02/2010	06:26:17	0000109	select_print_polling_place_zero_tape
5119837	157320	SUP	11/02/2010	06:26:21	0002010	print_cumulative_zeros_tape
5119837	157320	SUP	11/02/2010	06:26:55	0001303	transfer_peb_vote_data_to_terminal
5119837	157320	SUP	11/02/2010	06:28:36	0001718	peb_pulled_during_peb_block_read
5119837	157320	SUP	11/02/2010	06:31:15	0000169	select_calibrate_screen
5119837	157320	SUP	11/02/2010	06:31:46	0001652	terminal_touch_screen_test
5119837	157320	SUP	11/02/2010	06:33:01	0001652	terminal_touch_screen_test
5119837	157320	SUP	11/02/2010	06:34:09	0001652	terminal_touch_screen_test
5119837	157320	SUP	11/02/2010	06:34:31	0001655	terminal_touch_screen_recalibrated
5119837	157320	SUP	11/02/2010	06:34:31	0001650	term_exited_service_menus
5119837	157320	SUP	11/02/2010	06:34:45	0001650	term_exited_service_menus
5119837	157320	SUP	11/02/2010	06:34:49	0001633	terminal_shutdown
5119837	156921	SUP	11/02/2010	06:42:29	0001510	vote_cast_by_voter
5119837	156921	SUP	11/02/2010	06:45:52	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	06:51:23	0001510	vote_cast_by_voter
5119837	153428	SUP	11/02/2010	06:57:30	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:02:46	0001510	vote_cast_by_voter
5119837	153428	SUP	11/02/2010	07:06:32	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:09:29	0001510	vote_cast_by_voter
5119837	153428	SUP	11/02/2010	07:13:52	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:19:40	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:23:07	0001510	vote_cast_by_voter
5119837	153428	SUP	11/02/2010	07:26:38	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:32:51	0001510	vote_cast_by_voter
5119837	153428	SUP	11/02/2010	07:36:18	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:40:15	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:44:51	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:49:31	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:54:12	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	07:58:40	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	08:19:33	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	08:22:45	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	08:26:46	0001510	vote_cast_by_voter
5119837	0	UNK	11/02/2010	08:26:53	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	08:26:53	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	08:27:05	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	08:27:05	0000706	failed_to_retrieve_eqc_from_peb
5119837	0	UNK	11/02/2010	08:27:05	0001635	terminal_shutdown_ips_exit
5119837	156163	SUP	11/02/2010	08:27:42	0002400	peb_access_failed
5119837	156163	SUP	11/02/2010	08:27:42	0000706	failed_to_retrieve_eqc_from_peb
5119837	156163	SUP	11/02/2010	08:27:42	0001635	terminal_shutdown_ips_exit
5119837	156163	SUP	11/02/2010	08:30:14	0001510	vote_cast_by_voter
5119837	0	UNK	11/02/2010	08:30:22	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	08:30:22	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	08:30:34	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	08:30:34	0000706	failed_to_retrieve_eqc_from_peb
5119837	0	UNK	11/02/2010	08:30:34	0001635	terminal_shutdown_ips_exit
5119837	156163	SUP	11/02/2010	08:31:11	0001721	peb_pulled_while_getting_peb_type
5119837	156163	SUP	11/02/2010	08:31:11	0002405	failed_to_get_peb_type
5119837	156163	SUP	11/02/2010	08:31:11	0002400	peb_access_failed
5119837	156163	SUP	11/02/2010	08:31:11	0000706	failed_to_retrieve_eqc_from_peb
5119837	156163	SUP	11/02/2010	08:31:11	0001635	terminal_shutdown_ips_exit
5119837	156163	SUP	11/02/2010	08:33:19	0001510	vote_cast_by_voter
5119837	156163	SUP	11/02/2010	08:38:27	0002400	peb_access_failed
5119837	156163	SUP	11/02/2010	08:38:27	0000706	failed_to_retrieve_eqc_from_peb
5119837	156163	SUP	11/02/2010	08:38:27	0001635	terminal_shutdown_ips_exit
5119837	156163	SUP	11/02/2010	08:40:41	0001510	vote_cast_by_voter
5119837	0	UNK	11/02/2010	14:31:15	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	14:31:15	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	14:31:27	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	14:31:27	0000706	failed_to_retrieve_eqc_from_peb
5119837	0	UNK	11/02/2010	14:31:27	0001635	terminal_shutdown_ips_exit
5119837	153428	SUP	11/02/2010	14:38:50	0001510	vote_cast_by_voter
5119837	156094	SUP	11/02/2010	14:43:03	0001510	vote_cast_by_voter
5119837	0	UNK	11/02/2010	14:43:10	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	14:43:10	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	14:43:22	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	14:43:22	0000706	failed_to_retrieve_eqc_from_peb
5119837	0	UNK	11/02/2010	14:43:22	0001635	terminal_shutdown_ips_exit
5119837	156094	SUP	11/02/2010	14:49:09	0001510	vote_cast_by_voter
5119837	156094	SUP	11/02/2010	14:58:57	0001510	vote_cast_by_voter
5119837	153323	SUP	11/02/2010	18:40:39	0001510	vote_cast_by_voter
5119837	153323	SUP	11/02/2010	18:46:31	0001510	vote_cast_by_voter
5119837	0	UNK	11/02/2010	18:46:38	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	18:46:38	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	18:46:50	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	18:46:50	0000706	failed_to_retrieve_eqc_from_peb
5119837	0	UNK	11/02/2010	18:46:50	0001635	terminal_shutdown_ips_exit
5119837	153323	SUP	11/02/2010	18:50:29	0001510	vote_cast_by_voter
5119837	153323	SUP	11/02/2010	18:54:11	0001510	vote_cast_by_voter
5119837	0	UNK	11/02/2010	18:54:18	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	18:54:18	0002400	peb_access_failed
5119837	153323	SUP	11/02/2010	19:00:07	0001510	vote_cast_by_voter
5119837	153323	SUP	11/02/2010	19:00:36	0002810	terminal_time_to_close_voting
5119837	153323	SUP	11/02/2010	19:05:33	0001510	vote_cast_by_voter
5119837	0	UNK	11/02/2010	19:05:40	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	19:05:40	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	19:05:52	0002400	peb_access_failed
5119837	0	UNK	11/02/2010	19:05:52	0000706	failed_to_retrieve_eqc_from_peb
5119837	0	UNK	11/02/2010	19:05:52	0001635	terminal_shutdown_ips_exit
5119837	157320	SUP	11/02/2010	20:04:52	0002810	terminal_time_to_close_voting
5119837	157320	SUP	11/02/2010	20:04:54	0001626	close_terminal
5119837	157320	SUP	11/02/2010	20:04:54	0002809	terminal_closing_state
5119837	157320	SUP	11/02/2010	20:04:54	0001221	collect_terminal_vote_data_to_peb
5119837	157320	SUP	11/02/2010	20:05:28	0001303	transfer_peb_vote_data_to_terminal
5119837	157320	SUP	11/02/2010	20:05:38	0001208	merge_terminal_peb_vote_data
5119837	157320	SUP	11/02/2010	20:05:40	0002802	terminal_open_state
5119837	157320	SUP	11/02/2010	20:05:40	0002803	terminal_closed_state
5119837	157320	SUP	11/02/2010	20:05:40	0002809	terminal_closing_state
5119837	157320	SUP	11/02/2010	20:05:44	0001210	transfer_terminal_vote_data_to_peb
5119837	157320	SUP	11/02/2010	20:06:10	0001211	terminal_votes_to_peb_successful
5119837	157320	SUP	11/02/2010	20:06:10	0001214	transfer_terminal_writein_data_to_peb
5119837	157320	SUP	11/02/2010	20:06:22	0001215	terminal_write_in_data_to_peb_successful
5119837	157320	SUP	11/02/2010	20:06:22	0001222	terminal_vote_collection_successful
5119837	157320	SUP	11/02/2010	20:06:22	0002803	terminal_closed_state
5119837	157320	SUP	11/02/2010	20:06:22	0001673	terminal_closed
5119837	157320	SUP	11/02/2010	20:06:29	0001401	copy_terminal_flash_audit_data_to_cf
5119837	157320	SUP	11/02/2010	20:06:29	0001400	verify_terminal_flash_audit_data
5119837	157320	SUP	11/02/2010	20:06:37	0001416	copy_audit_data_from_tf_1_to_cf
5134787	153053	SUP	00/00/00	00:00:00	0000601	zero_terminal_config_data
5134787	153053	SUP	00/00/00	00:00:00	0001607	clear_n_test_term_flash_successful
5134787	153053	SUP	00/00/00	00:00:00	0000305	write_peb_passwords_to_terminal
5134787	153053	SUP	00/00/00	00:00:00	0001633	terminal_shutdown
5134787	152594	SUP	00/00/00	00:00:00	0002808	terminal_opening_state
5134787	152594	SUP	00/00/00	00:00:00	0001303	transfer_peb_vote_data_to_terminal
5134787	152594	SUP	00/00/00	00:00:00	0002804	terminal_blank_state
5134787	152594	SUP	00/00/00	00:00:00	0002802	terminal_open_state
5134787	152594	SUP	00/00/00	00:00:00	0002808	terminal_opening_state
5134787	152594	SUP	00/00/00	00:00:00	0001319	update_pebs_terminal_record
5134787	152594	SUP	00/00/00	00:00:00	0001303	transfer_peb_vote_data_to_terminal
5134787	152594	SUP	00/00/00	00:00:00	0001210	transfer_terminal_vote_data_to_peb
5134787	152594	SUP	00/00/00	00:00:00	0001211	terminal_votes_to_peb_successful
5134787	152594	SUP	00/00/00	00:00:00	0002802	terminal_open_state
5134787	152594	SUP	00/00/00	00:00:00	0001672	terminal_opened
5134787	152594	SUP	00/00/00	00:00:00	0001633	terminal_shutdown
5134787	157632	SUP	00/00/00	00:00:00	0001510	vote_cast_by_voter
5134787	157760	SUP	00/00/00	00:00:00	0001510	vote_cast_by_voter
5134787	157760	SUP	00/00/00	00:00:00	0001510	vote_cast_by_voter
5134787	157760	SUP	00/00/00	00:00:00	0001510	vote_cast_by_voter
5134787	157760	SUP	00/00/00	00:00:00	0001510	vote_cast_by_voter
5134787	157760	SUP	00/00/00	00:00:00	0001510	vote_cast_by_voter
5134787	157760	SUP	00/00/00	00:00:00	0001510	vote_cast_by_voter
5134787	157760	SUP	00/00/00	00:00:00	0001510	vote_cast_by_voter
